Date,Sessions,New Users,Pages,Transactions,Revenue,Group
20170518,130,73,843.7,10,227.44,Control
20170517,130,70,752.7,9,283.6,Control
20170504,130,74,1046.5,18,437.31,Test
20170521,130,84,843.7,6,291.71,Control
20170531,129,78,488.91,1,11.77,Control
20170511,129,87,777.87,10,195.13,Control
20170510,129,83,927.51,13,391.68,Control
20170504,129,89,745.62,2,50.05,Control
20170526,129,87,802.38,3,120.76,Control
20170517,129,84,848.82,5,143.35,Control
20170522,129,76,678.54,8,261.69,Control
20170508,129,74,1179.06,17,509.61,Control
20170515,129,77,789.48,8,141.57,Control
20170512,128,92,811.52,6,174.02,Control
20170529,128,84,491.52,0,0,Control
20170515,128,87,578.56,0,0,Control
20170518,128,78,826.88,13,326.43,Control
20170520,128,68,1158.4,20,583.45,Control
20170513,128,84,1189.12,11,416.88,Control
20170515,128,77,944.64,13,241.72,Control
20170515,128,86,559.36,4,85.35,Control
20170520,128,79,1089.28,19,573.56,Control
20170505,128,70,922.88,10,342.42,Control
20170524,128,66,1096.96,11,232.8,Test
20170524,128,93,601.6,5,116.26,Control
20170509,128,77,824.32,13,375.13,Control
20170507,127,80,910.59,6,126.91,Control
20170516,127,96,862.33,5,196.55,Control
20170524,127,89,673.1,1,145.21,Control
20170503,127,82,712.47,1,19.72,Control
20170531,127,92,601.98,1,11.68,Control
20170518,127,80,1117.6,18,595.41,Control
20170505,127,80,808.99,6,191,Control
20170502,127,72,1093.47,15,496.66,Control
20170530,127,76,971.55,18,592.8,Control
20170507,126,81,530.46,0,0,Control
20170509,126,80,977.76,17,357.94,Control
20170507,126,81,812.7,9,252.42,Control
20170517,126,87,858.06,10,169.73,Control
20170507,126,85,768.6,14,362.59,Control
20170518,126,89,979.02,10,237.31,Control
20170531,126,60,1229.76,20,521.51,Control
20170528,125,77,511.25,0,0,Control
20170502,125,94,688.75,4,80.25,Control
20170520,125,71,1537.5,17,608.59,Control
20170526,125,85,1318.75,26,745.41,Control
20170529,125,70,1053.75,18,479.97,Test
20170507,125,74,1072.5,15,289.2,Control
20170519,125,98,573.75,8,217.91,Control
20170523,124,78,725.4,1,10.71,Control
20170508,124,78,766.32,13,287.15,Control
20170529,124,76,1075.08,15,373.87,Control
20170516,124,74,814.68,10,246.64,Control
20170511,124,68,1077.56,21,570.58,Control
20170523,124,71,1108.56,16,381.8,Control
20170526,124,60,837,5,145,Control
20170520,124,77,772.52,8,204.25,Control
20170525,124,74,1039.12,18,499.3,Control
20170504,124,96,555.52,1,12.78,Control
20170508,124,87,753.92,4,90.9,Control
20170526,124,93,698.12,4,139.04,Control
20170501,123,70,624.84,2,53.29,Control
20170527,123,85,699.87,0,0,Control
20170527,123,73,731.85,10,217.93,Control
20170502,123,82,1083.63,11,261.14,Control
20170527,123,68,950.79,15,431.69,Control
20170501,123,72,691.26,5,171.36,Control
20170531,123,67,801.96,14,266.74,Test
20170509,123,69,964.32,16,420.39,Control
20170518,123,64,929.88,16,451.17,Control
20170528,123,61,703.56,13,390.23,Control
20170505,123,63,1098.39,17,499.35,Control
20170529,123,71,805.65,13,374.99,Control
20170510,123,71,808.11,6,301.88,Control
20170528,123,80,896.67,10,265.51,Control
20170507,122,75,1071.16,9,252.7,Control
20170510,122,76,772.26,8,215.93,Control
20170524,122,75,912.56,8,152.98,Control
20170513,122,65,1187.06,29,764.74,Control
20170525,122,73,1171.2,17,595.13,Control
20170501,122,71,934.52,8,267.39,Control
20170525,122,69,995.52,12,431.95,Control
20170507,122,73,862.54,10,408.99,Control
20170527,122,72,913.78,6,245.91,Control
20170519,121,72,834.9,6,195.2,Control
20170503,121,78,1379.4,13,439.61,Control
20170506,121,85,799.81,3,140.01,Control
20170508,121,81,802.23,7,163.97,Control
20170517,121,73,872.41,17,270.21,Control
20170527,121,67,1045.44,19,471.62,Test
20170520,121,66,1013.98,7,277.61,Control
20170526,121,63,1251.14,26,937.6,Control
20170522,121,94,804.65,9,376.98,Control
20170510,121,68,889.35,18,505.63,Control
20170518,121,70,954.69,13,290.55,Control
20170513,121,77,1212.42,20,662.01,Control
20170511,121,73,832.48,16,477.31,Control
20170512,121,89,602.58,8,138.41,Control
20170501,121,79,873.62,9,239.21,Control
20170502,120,84,584.4,1,26.34,Control
20170525,120,86,590.4,1,7.48,Control
20170508,120,79,984,11,307.52,Control
20170512,120,70,1020,19,658.36,Control
20170504,120,71,1023.6,14,444.93,Control
20170505,120,67,1122,21,624.62,Control
20170527,120,65,1095.6,17,527.97,Control
20170526,120,64,1092,20,479.29,Control
20170520,120,58,853.2,9,254.89,Control
20170519,120,62,874.8,6,224.9,Control
20170522,120,71,708,8,285.83,Control
20170503,119,81,760.41,2,30.55,Control
20170523,119,68,697.34,5,125.27,Control
20170514,119,80,716.38,0,0,Control
20170501,119,82,755.65,10,297.91,Control
20170507,119,76,959.14,11,354.59,Control
20170517,119,66,783.02,8,243.33,Control
20170520,119,71,1358.98,26,660.24,Control
20170518,119,72,1143.59,16,440.84,Control
20170520,119,54,1018.64,14,446.2,Control
20170514,119,54,1143.59,18,621.34,Control
20170502,119,82,1136.45,13,289.27,Control
20170512,119,74,863.94,17,439.72,Control
20170514,119,75,973.42,8,313.11,Control
20170530,119,58,872.27,11,342.26,Test
20170531,119,85,661.64,8,157.84,Control
20170505,118,71,960.52,12,290.03,Test
20170516,118,69,872.02,9,227.01,Control
20170513,118,75,987.66,14,357.24,Control
20170516,118,82,811.84,12,403.79,Control
20170525,118,63,1227.2,27,782,Control
20170505,118,63,1033.68,9,246.76,Control
20170519,118,65,864.94,15,474.23,Control
20170524,118,78,594.72,6,118.33,Control
20170531,118,81,763.46,8,188.84,Control
20170513,118,61,905.06,14,466.43,Control
20170515,118,64,602.98,7,168.6,Control
20170526,118,66,874.38,11,232.27,Control
20170527,117,71,1034.28,12,421.17,Control
20170512,117,63,1061.19,19,473.72,Control
20170516,117,69,719.55,11,327.34,Control
20170504,117,71,1152.45,21,683.58,Control
20170524,117,75,1042.47,16,466.81,Control
20170511,117,52,1054.17,22,683.09,Control
20170514,117,73,903.24,8,271.7,Control
20170502,117,65,994.5,14,411.99,Control
20170531,117,72,1136.07,19,553.79,Control
20170527,117,83,883.35,8,311.75,Control
20170521,117,63,1070.55,22,706.09,Control
20170503,117,64,589.68,9,184.67,Control
20170526,116,75,1165.8,12,291.98,Control
20170504,116,81,423.4,0,0,Control
20170508,116,83,1018.48,17,654.3,Control
20170516,116,74,783,13,324.99,Control
20170530,116,64,957,13,323.49,Control
20170524,116,70,644.96,7,148,Control
20170514,116,79,715.72,9,384,Control
20170513,116,74,1108.96,20,687.27,Control
20170505,116,72,1162.32,12,339.32,Control
20170527,116,58,966.28,19,625.66,Control
20170512,116,67,1338.64,25,685.88,Control
20170511,116,67,801.56,10,384.92,Control
20170527,116,60,1274.84,21,733.26,Control
20170528,116,68,1083.44,15,409.4,Control
20170516,116,71,888.56,13,365.06,Control
20170521,116,76,986,12,255.58,Control
20170531,116,69,779.52,14,335.37,Control
20170507,116,90,480.24,1,10.69,Control
20170520,115,66,709.55,5,90.21,Control
20170502,115,77,520.95,1,40.1,Control
20170514,115,74,939.55,9,408.22,Test
20170523,115,72,956.8,7,187.97,Control
20170505,115,72,1067.2,1,49.06,Control
20170523,115,85,673.9,7,206.33,Control
20170517,114,63,469.68,0,0,Control
20170509,114,81,590.52,3,89.76,Control
20170510,114,79,745.56,2,24.4,Control
20170504,114,75,816.24,12,262.83,Control
20170511,114,54,1077.3,19,505.58,Control
20170505,114,66,948.48,5,202.07,Control
20170503,114,55,966.72,21,534.01,Control
20170506,114,66,818.52,9,254.73,Control
20170519,114,68,751.26,7,143.16,Control
20170508,114,57,1062.48,19,643.39,Control
20170530,114,77,622.44,8,267.15,Control
20170525,114,65,981.54,20,575.22,Test
20170506,114,59,1083,24,645.74,Control
20170504,114,74,893.76,14,414.21,Control
20170503,114,90,491.34,2,49.48,Control
20170511,114,91,573.42,3,102.08,Control
20170502,114,74,720.48,7,239.81,Control
20170516,114,82,424.08,1,23.98,Control
20170518,113,73,586.47,2,44.19,Control
20170521,113,72,602.29,0,0,Control
20170512,113,70,1168.42,18,604.63,Control
20170525,113,69,820.38,10,304.2,Control
20170514,113,64,1065.59,11,387.4,Control
20170517,113,70,967.28,7,196.26,Control
20170528,113,71,752.58,10,257.91,Control
20170503,113,86,612.46,0,0,Control
20170529,113,74,753.71,9,264.5,Control
20170504,113,66,534.49,1,17.98,Control
20170511,113,60,1118.7,22,604.01,Control
20170517,113,62,962.76,14,337.28,Control
20170504,113,68,881.4,17,431.2,Control
20170526,113,62,1005.7,13,382.52,Control
20170502,113,70,775.18,13,303.8,Control
20170511,113,78,908.52,11,309.45,Control
20170521,112,73,816.48,8,152.15,Control
20170503,112,57,760.48,6,183.88,Control
20170509,112,70,492.8,2,71.33,Control
20170516,112,82,497.28,0,0,Control
20170520,112,70,747.04,0,0,Control
20170524,112,63,1134.56,24,839.41,Control
20170507,112,55,1074.08,14,368.6,Control
20170510,112,56,971.04,17,507.41,Control
20170504,112,64,1150.24,24,733,Control
20170510,112,64,1109.92,20,545.69,Control
20170521,112,73,611.52,12,448.6,Control
20170505,112,76,409.92,2,47.82,Control
20170520,112,70,934.08,7,224.2,Control
20170523,112,61,948.64,13,316.46,Control
20170511,111,51,890.22,12,370.51,Control
20170530,111,57,771.45,12,240.35,Control
20170519,111,63,985.68,10,289.17,Control
20170531,111,65,741.48,3,160.56,Control
20170514,111,75,784.77,11,341.18,Control
20170518,111,66,813.63,8,198.13,Control
20170525,111,64,930.18,10,413.05,Control
20170512,111,68,790.32,14,392.01,Control
20170506,111,50,1004.55,23,625.79,Control
20170523,111,62,943.5,18,388,Control
20170529,111,60,903.54,17,447.93,Control
20170525,111,83,691.53,3,67.26,Control
20170510,111,72,907.98,13,322.09,Control
20170529,110,76,566.5,2,56.31,Control
20170525,110,68,471.9,1,10.58,Control
20170531,110,61,819.5,12,251.35,Control
20170521,110,51,918.5,12,488.07,Control
20170508,110,73,513.7,0,0,Control
20170505,110,76,523.6,0,0,Control
20170517,110,63,906.4,19,449.69,Control
20170519,110,55,1065.9,23,615.37,Control
20170531,110,75,565.4,5,110.2,Control
20170527,110,63,1025.2,12,338.95,Control
20170503,110,69,1001,15,318.42,Control
20170528,110,62,679.8,10,269.82,Control
20170512,110,91,467.5,3,106.39,Control
20170517,110,83,691.9,15,317.63,Control
20170530,110,67,919.6,13,379.8,Control
20170515,110,82,555.5,2,32.37,Control
20170520,109,64,622.39,1,31.29,Control
20170503,109,66,741.2,13,478.69,Control
20170521,109,66,1046.4,18,350.33,Control
20170524,109,68,575.52,8,116.03,Control
20170529,109,71,942.85,13,319.94,Control
20170505,109,77,730.3,1,13.15,Control
20170511,109,70,962.47,16,554.98,Control
20170517,109,56,1050.76,22,878.85,Control
20170530,109,56,1050.76,23,703.08,Control
20170501,109,56,1098.72,20,738.38,Control
20170510,109,57,844.75,10,257.33,Control
20170516,109,68,646.37,16,401.48,Control
20170525,109,60,810.96,11,307.03,Control
20170511,109,66,1101.99,20,553.5,Control
20170523,109,57,1064.93,23,735.78,Control
20170509,109,50,946.12,16,516.51,Control
20170501,108,66,843.48,11,294.67,Control
20170520,108,65,854.28,9,239.26,Control
20170524,108,54,927.72,11,338.32,Control
20170522,108,58,725.76,7,233.63,Control
20170514,108,84,635.04,0,0,Control
20170523,108,62,732.24,11,334.94,Control
20170505,108,50,919.08,8,226.88,Control
20170523,108,83,609.12,4,86.71,Control
20170513,108,74,639.36,8,269.23,Control
20170522,108,75,502.2,6,259.45,Control
20170501,108,83,444.96,2,42.29,Control
20170510,108,86,597.24,9,237.34,Control
20170508,108,71,684.72,7,259.21,Control
20170515,107,65,770.4,6,168.22,Control
20170526,107,76,603.48,1,10.96,Control
20170516,107,65,1022.92,13,309.93,Control
20170526,107,60,1043.25,16,408.79,Control
20170515,107,61,700.85,13,273.62,Control
20170517,107,58,973.7,17,462.72,Control
20170522,107,61,674.1,12,261.48,Control
20170510,107,90,415.16,3,80.96,Control
20170504,107,71,660.19,6,264.22,Control
20170511,106,75,729.28,3,143.24,Control
20170511,106,71,734.58,1,43.98,Control
20170509,106,69,820.44,12,327.54,Control
20170513,106,65,736.7,8,226.23,Control
20170531,106,65,679.46,8,177.69,Control
20170504,106,60,802.42,10,267.56,Control
20170522,106,66,524.7,1,29.57,Control
20170523,106,62,719.74,11,238.42,Control
20170516,106,73,562.86,0,0,Control
20170506,106,65,720.8,14,312.25,Control
20170512,106,63,1065.3,26,850.68,Control
20170515,106,60,761.08,11,324.89,Control
20170529,106,56,1057.88,20,613.94,Control
20170507,106,74,544.84,3,144.5,Control
20170509,106,70,710.2,10,179.92,Control
20170503,106,87,544.84,5,88.98,Control
20170525,105,70,852.6,3,46.38,Control
20170512,105,56,773.85,7,193.52,Control
20170501,105,64,675.15,5,147.82,Control
20170502,105,71,875.7,9,344.12,Control
20170510,105,70,873.6,11,188.16,Control
20170504,105,63,796.95,6,189.53,Control
20170529,105,59,1050,16,533.5,Control
20170531,105,54,814.8,6,115.27,Control
20170524,105,59,917.7,20,511.98,Control
20170530,105,50,891.45,19,538.72,Control
20170517,105,77,472.5,5,86.05,Control
20170514,105,65,525,1,11.03,Control
20170514,105,55,1044.75,19,675.79,Control
20170511,105,88,558.6,7,192.81,Control
20170525,105,86,626.85,4,95.12,Control
20170514,104,68,767.52,9,219.88,Control
20170514,104,73,593.84,1,30.42,Control
20170522,104,69,660.4,1,12.83,Control
20170517,104,68,648.96,1,11.99,Control
20170525,104,66,677.04,9,279.9,Control
20170527,104,72,588.64,10,265.98,Control
20170516,104,66,829.92,19,627.57,Control
20170515,104,57,790.4,18,456.14,Control
20170507,104,59,1009.84,16,539.72,Control
20170527,104,54,1079.52,12,349.34,Control
20170527,104,54,551.2,7,209.73,Control
20170508,104,73,506.48,6,145.67,Control
20170529,104,78,695.76,7,194.64,Control
20170524,104,53,811.2,13,292.26,Control
20170521,104,56,576.16,10,212.61,Control
20170501,103,74,457.32,0,0,Control
20170505,103,71,604.61,0,0,Control
20170517,103,52,919.79,8,280.4,Control
20170513,103,54,692.16,7,285.01,Control
20170529,103,57,799.28,18,436.58,Control
20170531,103,65,798.25,4,103.11,Control
20170519,103,52,1090.77,12,455.73,Control
20170518,103,55,797.22,14,431.51,Control
20170504,103,56,656.11,9,244.87,Control
20170528,103,76,410.97,6,221.94,Control
20170513,103,60,460.41,0,0,Control
20170530,103,51,771.47,13,299.2,Control
20170519,103,70,778.68,10,271.79,Control
20170529,102,61,695.64,6,302.67,Control
20170515,102,58,532.44,5,133.17,Control
20170517,102,61,803.76,11,337.96,Control
20170507,102,47,763.98,10,307.45,Control
20170501,102,79,632.4,2,21.48,Control
20170519,102,63,653.82,1,97.94,Control
20170531,102,58,852.72,9,314.92,Control
20170511,102,65,926.16,5,125.87,Control
20170503,102,46,907.8,15,467.53,Control
20170527,102,44,904.74,9,271.33,Control
20170528,102,55,730.32,8,289.15,Control
20170520,102,65,1068.96,17,463.49,Test
20170515,102,79,506.94,7,123.48,Control
20170516,102,56,754.8,11,221.89,Control
20170526,102,72,423.3,2,40.34,Control
20170528,102,60,865.98,12,496.02,Control
20170530,102,59,640.56,9,228.81,Control
20170514,102,83,382.5,1,76.92,Control
20170526,101,59,677.71,9,288.21,Control
20170522,101,58,513.08,2,153.87,Control
20170504,101,57,823.15,14,355.38,Control
20170508,101,45,824.16,12,396.01,Control
20170512,101,47,895.87,18,358.59,Control
20170526,101,52,894.86,9,340.55,Control
20170514,101,63,1033.23,17,639.03,Control
20170507,101,71,560.55,8,245.37,Control
20170520,101,74,628.22,5,199.88,Control
20170525,101,74,637.31,5,111.91,Control
20170517,101,71,485.81,0,0,Control
20170520,101,60,1195.84,19,426.96,Control
20170502,100,59,778,3,102.49,Control
20170512,100,56,903,9,297.32,Control
20170511,100,68,589,4,69.94,Control
20170523,100,64,726,10,377.56,Control
20170526,100,54,836,12,257.75,Control
20170530,100,54,517,5,108.48,Control
20170504,100,51,702,13,374.48,Control
20170518,100,52,495,6,133.13,Control
20170509,100,58,952,15,453.69,Control
20170527,100,70,1052,14,553.89,Control
20170531,100,52,883,14,395.77,Control
20170530,100,61,573,5,92.98,Control
20170503,100,68,891,12,334.8,Control
20170509,100,70,512,9,199.01,Control
20170512,100,72,682,10,296.85,Control
20170519,100,61,679,7,238.23,Control
20170520,100,53,833,10,348.8,Control
20170518,99,65,724.68,5,121.15,Control
20170527,99,62,859.32,5,134.84,Control
20170523,99,52,344.52,0,0,Control
20170528,99,59,423.72,1,21.46,Control
20170524,99,53,646.47,11,297.49,Control
20170530,99,68,598.95,5,216.7,Control
20170503,99,78,613.8,2,31.64,Control
20170527,99,63,855.36,13,270.97,Control
20170518,99,75,558.36,0,0,Control
20170522,99,67,540.54,0,0,Control
20170504,99,76,565.29,1,29.93,Control
20170505,99,56,721.71,9,203.91,Control
20170510,99,59,994.95,13,392.83,Control
20170504,99,65,974.16,11,250.96,Control
20170517,99,46,919.71,14,542.01,Control
20170527,99,79,457.38,1,22.95,Control
20170525,99,48,861.3,16,494.02,Control
20170522,99,76,482.13,2,62.44,Control
20170524,99,78,413.82,2,25.28,Control
20170526,98,52,631.12,10,334.66,Control
20170510,98,62,615.44,4,158.92,Control
20170526,98,76,522.34,0,0,Control
20170524,98,64,652.68,4,74.33,Control
20170508,98,60,891.8,13,393.76,Control
20170530,98,60,928.06,17,468.66,Test
20170504,98,58,732.06,8,133.71,Control
20170513,98,57,680.12,8,292.18,Control
20170516,98,56,658.56,18,372.77,Control
20170501,98,73,441,6,87.13,Control
20170504,98,53,586.04,10,242.79,Control
20170502,98,71,620.34,4,127.4,Control
20170529,98,66,528.22,6,196.84,Control
20170508,97,65,427.77,1,47.64,Control
20170502,97,62,720.71,7,123.46,Control
20170509,97,53,621.77,8,182.64,Control
20170521,97,58,877.85,11,423.81,Control
20170526,97,51,558.72,8,159.79,Control
20170520,97,51,1021.41,7,253.2,Control
20170529,97,54,872.03,13,413.31,Control
20170530,97,55,786.67,10,257.86,Control
20170531,97,69,616.92,8,226.79,Control
20170514,97,63,739.14,13,454.83,Test
20170516,96,62,545.28,4,75.42,Control
20170531,96,51,523.2,6,167.58,Control
20170519,96,67,520.32,0,0,Control
20170526,96,48,790.08,16,473.16,Control
20170508,96,59,660.48,10,208.19,Control
20170509,96,51,757.44,15,451.82,Control
20170531,96,52,847.68,13,345.86,Control
20170523,96,54,930.24,10,301.26,Control
20170515,96,60,783.36,13,327.84,Control
20170530,96,50,733.44,9,232.35,Control
20170512,96,68,493.44,2,51.38,Control
20170519,96,67,462.72,0,0,Control
20170531,96,54,817.92,12,334.57,Control
20170527,96,67,627.84,15,410.76,Control
20170527,96,59,629.76,3,86.33,Control
20170508,96,79,413.76,2,34.63,Control
20170504,96,57,665.28,6,136.95,Control
20170530,96,69,484.8,0,0,Control
20170518,95,49,887.3,12,308.76,Control
20170504,95,68,642.2,0,0,Control
20170513,95,70,486.4,0,0,Control
20170524,95,70,746.7,0,0,Control
20170502,95,58,724.85,12,239.6,Control
20170502,95,64,624.15,6,170.85,Control
20170518,95,55,1285.35,22,806.67,Control
20170506,95,53,922.45,17,482.04,Control
20170528,95,56,661.2,6,163.15,Control
20170520,95,65,467.4,1,21.98,Control
20170509,95,52,783.75,12,273.98,Control
20170510,95,53,644.1,8,217.29,Control
20170522,95,61,718.2,8,166.69,Control
20170526,95,68,672.6,5,235.85,Control
20170512,94,59,522.64,0,0,Control
20170508,94,62,479.4,0,0,Control
